Ticker,Descrição,Valor
GLPL11,GLPL11 X POUPANÇA,N/A
GRLV11,Aplicação em 12 meses,"R$ 50.000,00"
GRLV11,Montante final na POUPANÇA,"R$ 53.000,00"
GRLV11,Montante final no FUNDO,N/A
GRLV11,Rendimento (ISENTO DE IR) no FUNDO,N/A
GRLV11,Valorização patrimonial no fundo,"R$ 50.000,00"
GRLV11,GRLV11 X POUPANÇA,N/A
GRUL11,Aplicação em 12 meses,"R$ 50.000,00"
GRUL11,Montante final na POUPANÇA,N/A
GRUL11,Montante final no FUNDO,N/A
GRUL11,Rendimento (ISENTO DE IR) no FUNDO,N/A
GRUL11,Valorização patrimonial no fundo,N/A
GRUL11,GRUL11 X POUPANÇA,N/A
GRWA11,Aplicação em 12 meses,"R$ 50.000,00"
GRWA11,Montante final na POUPANÇA,"R$ 53.000,00"
GRWA11,Montante final no FUNDO,"R$ 58.425,00"
GRWA11,Rendimento (ISENTO DE IR) no FUNDO,"R$ 8.325,00"
GRWA11,Valorização patrimonial no fundo,"R$ 50.100,00"
GRWA11,GRWA11 X POUPANÇA,"10,24%"
GSFI11,Aplicação em 12 meses,"R$ 50.000,00"
GSFI11,Montante final na POUPANÇA,"R$ 53.000,00"
GSFI11,Montante final no FUNDO,N/A
GSFI11,Rendimento (ISENTO DE IR) no FUNDO,N/A
GSFI11,Valorização patrimonial no fundo,"R$ 52.819,92"
GSFI11,GSFI11 X POUPANÇA,N/A
GTLG11,Aplicação em 12 meses,"R$ 50.000,00"
GTLG11,Montante final na POUPANÇA,"R$ 53.000,00"
GTLG11,Montante final no FUNDO,"R$ 51.755,52"
GTLG11,Rendimento (ISENTO DE IR) no FUNDO,"R$ 656,04"
GTLG11,Valorização patrimonial no fundo,"R$ 51.099,48"
GTLG11,GTLG11 X POUPANÇA,"-2,35%"
GTWR11,Aplicação em 12 meses,"R$ 50.000,00"
GTWR11,Montante final na POUPANÇA,"R$ 53.000,00"
GTWR11,Montante final no FUNDO,"R$ 54.093,17"
GTWR11,Rendimento (ISENTO DE IR) no FUNDO,"R$ 5.792,28"
GTWR11,Valorização patrimonial no fundo,"R$ 48.300,89"
GTWR11,GTWR11 X POUPANÇA,"2,06%"
GURB11,Aplicação em 12 meses,"R$ 50.000,00"
GURB11,Montante final na POUPANÇA,"R$ 53.000,00"
GURB11,Montante final no FUNDO,"R$ 53.887,27"
GURB11,Rendimento (ISENTO DE IR) no FUNDO,"R$ 1.617,00"
GURB11,Valorização patrimonial no fundo,"R$ 52.270,27"
GURB11,GURB11 X POUPANÇA,"1,67%"
GVBI11,Aplicação em 12 meses,"R$ 50.000,00"
GVBI11,Montante final na POUPANÇA,N/A
GVBI11,Montante final no FUNDO,N/A
GVBI11,Rendimento (ISENTO DE IR) no FUNDO,N/A
GVBI11,Valorização patrimonial no fundo,N/A
GVBI11,GVBI11 X POUPANÇA,N/A
GWIR11,Aplicação em 12 meses,"R$ 50.000,00"
GWIR11,Montante final na POUPANÇA,"R$ 53.000,00"
GWIR11,Montante final no FUNDO,N/A
GWIR11,Rendimento (ISENTO DE IR) no FUNDO,N/A
GWIR11,Valorização patrimonial no fundo,"R$ 50.000,00"
GWIR11,GWIR11 X POUPANÇA,N/A
GZIT11,Aplicação em 12 meses,"R$ 50.000,00"
GZIT11,Montante final na POUPANÇA,"R$ 53.000,00"
GZIT11,Montante final no FUNDO,"R$ 47.441,65"
GZIT11,Rendimento (ISENTO DE IR) no FUNDO,"R$ 7.042,39"
GZIT11,Valorização patrimonial no fundo,"R$ 40.399,26"
GZIT11,GZIT11 X POUPANÇA,"-10,49%"
HAAA11,Aplicação em 12 meses,"R$ 50.000,00"
HAAA11,Montante final na POUPANÇA,"R$ 53.000,00"
HAAA11,Montante final no FUNDO,"R$ 31.636,11"
HAAA11,Rendimento (ISENTO DE IR) no FUNDO,"R$ 4.097,84"
HAAA11,Valorização patrimonial no fundo,"R$ 27.538,27"
HAAA11,HAAA11 X POUPANÇA,"-40,31%"
HABT11,Aplicação em 12 meses,"R$ 50.000,00"
HABT11,Montante final na POUPANÇA,"R$ 53.000,00"
HABT11,Montante final no FUNDO,"R$ 53.820,30"
HABT11,Rendimento (ISENTO DE IR) no FUNDO,"R$ 6.905,91"
HABT11,Valorização patrimonial no fundo,"R$ 46.914,39"
HABT11,HABT11 X POUPANÇA,"1,55%"
HBCR11,Aplicação em 12 meses,"R$ 50.000,00"
HBCR11,Montante final na POUPANÇA,"R$ 53.000,00"
HBCR11,Montante final no FUNDO,"R$ 66.727,89"
HBCR11,Rendimento (ISENTO DE IR) no FUNDO,"R$ 3.401,23"
HBCR11,Valorização patrimonial no fundo,"R$ 63.326,66"
HBCR11,HBCR11 X POUPANÇA,"25,90%"
HBRH11,Aplicação em 12 meses,"R$ 50.000,00"
HBRH11,Montante final na POUPANÇA,"R$ 53.000,00"
HBRH11,Montante final no FUNDO,"R$ 54.987,30"
HBRH11,Rendimento (ISENTO DE IR) no FUNDO,"R$ 5.082,19"
HBRH11,Valorização patrimonial no fundo,"R$ 49.905,11"
HBRH11,HBRH11 X POUPANÇA,"3,75%"
HBTT11,Aplicação em 12 meses,"R$ 50.000,00"
HBTT11,Montante final na POUPANÇA,"R$ 53.000,00"
HBTT11,Montante final no FUNDO,N/A
HBTT11,Rendimento (ISENTO DE IR) no FUNDO,N/A
HBTT11,Valorização patrimonial no fundo,"R$ 50.000,00"
HBTT11,HBTT11 X POUPANÇA,N/A
HCHG11,Aplicação em 12 meses,"R$ 50.000,00"
HCHG11,Montante final na POUPANÇA,"R$ 53.000,00"
HCHG11,Montante final no FUNDO,"R$ 49.676,56"
HCHG11,Rendimento (ISENTO DE IR) no FUNDO,"R$ 5.787,95"
HCHG11,Valorização patrimonial no fundo,"R$ 43.888,61"
HCHG11,HCHG11 X POUPANÇA,"-6,27%"
HCPR11,Aplicação em 12 meses,"R$ 50.000,00"
HCPR11,Montante final na POUPANÇA,N/A
HCPR11,Montante final no FUNDO,N/A
HCPR11,Rendimento (ISENTO DE IR) no FUNDO,N/A
HCPR11,Valorização patrimonial no fundo,N/A
HCPR11,HCPR11 X POUPANÇA,N/A
HCRA11,Aplicação em 12 meses,"R$ 50.000,00"
HCRA11,Montante final na POUPANÇA,"R$ 53.000,00"
HCRA11,Montante final no FUNDO,N/A
HCRA11,Rendimento (ISENTO DE IR) no FUNDO,N/A
HCRA11,Valorização patrimonial no fundo,"R$ 21.451,51"
HCRA11,HCRA11 X POUPANÇA,N/A
HCRI11,Aplicação em 12 meses,"R$ 50.000,00"
HCRI11,Montante final na POUPANÇA,"R$ 53.000,00"
HCRI11,Montante final no FUNDO,"R$ 55.068,59"
HCRI11,Rendimento (ISENTO DE IR) no FUNDO,"R$ 5.716,99"
HCRI11,Valorização patrimonial no fundo,"R$ 49.351,60"
HCRI11,HCRI11 X POUPANÇA,"3,90%"
HCRI11B,Aplicação em 12 meses,"R$ 50.000,00"
HCRI11B,Montante final na POUPANÇA,N/A
HCRI11B,Montante final no FUNDO,N/A
HCRI11B,Rendimento (ISENTO DE IR) no FUNDO,N/A
HCRI11B,Valorização patrimonial no fundo,N/A
HCRI11B,HCRI11B X POUPANÇA,N/A
HCST11,Aplicação em 12 meses,"R$ 50.000,00"
HCST11,Montante final na POUPANÇA,"R$ 53.000,00"
HCST11,Montante final no FUNDO,N/A
HCST11,Rendimento (ISENTO DE IR) no FUNDO,N/A
HCST11,Valorização patrimonial no fundo,"R$ 46.295,00"
HCST11,HCST11 X POUPANÇA,N/A
HCTR11,Aplicação em 12 meses,"R$ 50.000,00"
HCTR11,Montante final na POUPANÇA,"R$ 53.000,00"
HCTR11,Montante final no FUNDO,"R$ 39.488,36"
HCTR11,Rendimento (ISENTO DE IR) no FUNDO,"R$ 7.124,14"
HCTR11,Valorização patrimonial no fundo,"R$ 32.364,22"
HCTR11,HCTR11 X POUPANÇA,"-25,49%"
HDEL11,Aplicação em 12 meses,"R$ 50.000,00"
HDEL11,Montante final na POUPANÇA,"R$ 53.000,00"
HDEL11,Montante final no FUNDO,"R$ 68.296,79"
HDEL11,Rendimento (ISENTO DE IR) no FUNDO,"R$ 9.417,80"
HDEL11,Valorização patrimonial no fundo,"R$ 58.878,99"
HDEL11,HDEL11 X POUPANÇA,"28,86%"
HDOF11,Aplicação em 12 meses,"R$ 50.000,00"
HDOF11,Montante final na POUPANÇA,"R$ 53.000,00"
HDOF11,Montante final no FUNDO,N/A
HDOF11,Rendimento (ISENTO DE IR) no FUNDO,N/A
HDOF11,Valorização patrimonial no fundo,"R$ 41.753,22"
HDOF11,HDOF11 X POUPANÇA,N/A
HFOF11,Aplicação em 12 meses,"R$ 50.000,00"
HFOF11,Montante final na POUPANÇA,"R$ 53.000,00"
HFOF11,Montante final no FUNDO,"R$ 48.689,49"
HFOF11,Rendimento (ISENTO DE IR) no FUNDO,"R$ 5.367,60"
HFOF11,Valorização patrimonial no fundo,"R$ 43.321,89"
HFOF11,HFOF11 X POUPANÇA,"-8,13%"
HGAG11,Aplicação em 12 meses,"R$ 50.000,00"
HGAG11,Montante final na POUPANÇA,"R$ 53.000,00"
HGAG11,Montante final no FUNDO,"R$ 42.052,07"
HGAG11,Rendimento (ISENTO DE IR) no FUNDO,"R$ 5.998,44"
HGAG11,Valorização patrimonial no fundo,"R$ 36.053,63"
HGAG11,HGAG11 X POUPANÇA,"-20,66%"
HGBL11,Aplicação em 12 meses,"R$ 50.000,00"
HGBL11,Montante final na POUPANÇA,"R$ 53.000,00"
HGBL11,Montante final no FUNDO,"R$ 57.665,76"
HGBL11,Rendimento (ISENTO DE IR) no FUNDO,"R$ 4.916,00"
HGBL11,Valorização patrimonial no fundo,"R$ 52.749,76"
HGBL11,HGBL11 X POUPANÇA,"8,80%"
HGBS11,Aplicação em 12 meses,"R$ 50.000,00"
HGBS11,Montante final na POUPANÇA,"R$ 53.000,00"
HGBS11,Montante final no FUNDO,"R$ 52.997,27"
HGBS11,Rendimento (ISENTO DE IR) no FUNDO,"R$ 5.149,30"
HGBS11,Valorização patrimonial no fundo,"R$ 47.847,97"
HGBS11,HGBS11 X POUPANÇA,"-0,01%"
HGCR11,Aplicação em 12 meses,"R$ 50.000,00"
HGCR11,Montante final na POUPANÇA,"R$ 53.000,00"
HGCR11,Montante final no FUNDO,"R$ 55.125,97"
HGCR11,Rendimento (ISENTO DE IR) no FUNDO,"R$ 5.735,40"
HGCR11,Valorização patrimonial no fundo,"R$ 49.390,57"
HGCR11,HGCR11 X POUPANÇA,"4,01%"
HGFF11,Aplicação em 12 meses,"R$ 50.000,00"
HGFF11,Montante final na POUPANÇA,"R$ 53.000,00"
HGFF11,Montante final no FUNDO,"R$ 54.367,59"
HGFF11,Rendimento (ISENTO DE IR) no FUNDO,"R$ 4.897,20"
HGFF11,Valorização patrimonial no fundo,"R$ 49.470,39"
HGFF11,HGFF11 X POUPANÇA,"2,58%"
HGIC11,Aplicação em 12 meses,"R$ 50.000,00"
HGIC11,Montante final na POUPANÇA,"R$ 53.000,00"
HGIC11,Montante final no FUNDO,"R$ 53.669,36"
HGIC11,Rendimento (ISENTO DE IR) no FUNDO,"R$ 5.693,96"
HGIC11,Valorização patrimonial no fundo,"R$ 47.975,41"
HGIC11,HGIC11 X POUPANÇA,"1,26%"
HGJH11,Aplicação em 12 meses,"R$ 50.000,00"
HGJH11,Montante final na POUPANÇA,"R$ 53.000,00"
HGJH11,Montante final no FUNDO,N/A
HGJH11,Rendimento (ISENTO DE IR) no FUNDO,N/A
HGJH11,Valorização patrimonial no fundo,"R$ 50.000,00"
HGJH11,HGJH11 X POUPANÇA,N/A
HGLG11,Aplicação em 12 meses,"R$ 50.000,00"
HGLG11,Montante final na POUPANÇA,"R$ 53.000,00"
HGLG11,Montante final no FUNDO,"R$ 55.307,09"
HGLG11,Rendimento (ISENTO DE IR) no FUNDO,"R$ 4.065,60"
HGLG11,Valorização patrimonial no fundo,"R$ 51.241,49"
HGLG11,HGLG11 X POUPANÇA,"4,35%"
HGPO11,Aplicação em 12 meses,"R$ 50.000,00"
HGPO11,Montante final na POUPANÇA,"R$ 53.000,00"
HGPO11,Montante final no FUNDO,"R$ 55.849,59"
HGPO11,Rendimento (ISENTO DE IR) no FUNDO,"R$ 3.104,20"
HGPO11,Valorização patrimonial no fundo,"R$ 52.745,39"
HGPO11,HGPO11 X POUPANÇA,"5,38%"
HGRE11,Aplicação em 12 meses,"R$ 50.000,00"
HGRE11,Montante final na POUPANÇA,"R$ 53.000,00"
HGRE11,Montante final no FUNDO,"R$ 47.356,69"
HGRE11,Rendimento (ISENTO DE IR) no FUNDO,"R$ 4.525,50"
HGRE11,Valorização patrimonial no fundo,"R$ 42.831,19"
HGRE11,HGRE11 X POUPANÇA,"-10,65%"
HGRS11,Aplicação em 12 meses,"R$ 50.000,00"
HGRS11,Montante final na POUPANÇA,N/A
HGRS11,Montante final no FUNDO,N/A
HGRS11,Rendimento (ISENTO DE IR) no FUNDO,N/A
HGRS11,Valorização patrimonial no fundo,N/A
HGRS11,HGRS11 X POUPANÇA,N/A
HGRU11,Aplicação em 12 meses,"R$ 50.000,00"
HGRU11,Montante final na POUPANÇA,"R$ 53.000,00"
HGRU11,Montante final no FUNDO,"R$ 54.015,39"
HGRU11,Rendimento (ISENTO DE IR) no FUNDO,"R$ 4.723,60"
HGRU11,Valorização patrimonial no fundo,"R$ 49.291,79"
HGRU11,HGRU11 X POUPANÇA,"1,92%"
HILG11,Aplicação em 12 meses,"R$ 50.000,00"
HILG11,Montante final na POUPANÇA,"R$ 53.000,00"
HILG11,Montante final no FUNDO,"R$ 54.556,51"
HILG11,Rendimento (ISENTO DE IR) no FUNDO,"R$ 4.227,58"
HILG11,Valorização patrimonial no fundo,"R$ 50.328,93"
HILG11,HILG11 X POUPANÇA,"2,94%"
HLMB11,Aplicação em 12 meses,"R$ 50.000,00"
HLMB11,Montante final na POUPANÇA,N/A
HLMB11,Montante final no FUNDO,N/A
HLMB11,Rendimento (ISENTO DE IR) no FUNDO,N/A
HLMB11,Valorização patrimonial no fundo,N/A
HLMB11,HLMB11 X POUPANÇA,N/A
HLOG11,Aplicação em 12 meses,"R$ 50.000,00"
HLOG11,Montante final na POUPANÇA,"R$ 53.000,00"
HLOG11,Montante final no FUNDO,"R$ 47.897,99"
HLOG11,Rendimento (ISENTO DE IR) no FUNDO,"R$ 3.882,00"
HLOG11,Valorização patrimonial no fundo,"R$ 44.015,99"
HLOG11,HLOG11 X POUPANÇA,"-9,63%"
HMOC11,Aplicação em 12 meses,"R$ 50.000,00"
HMOC11,Montante final na POUPANÇA,"R$ 53.000,00"
HMOC11,Montante final no FUNDO,N/A
HMOC11,Rendimento (ISENTO DE IR) no FUNDO,N/A
HMOC11,Valorização patrimonial no fundo,"R$ 50.000,00"
HMOC11,HMOC11 X POUPANÇA,N/A
HOFC11,Aplicação em 12 meses,"R$ 50.000,00"
HOFC11,Montante final na POUPANÇA,"R$ 53.000,00"
HOFC11,Montante final no FUNDO,"R$ 63.801,04"
HOFC11,Rendimento (ISENTO DE IR) no FUNDO,"R$ 1.514,70"
HOFC11,Valorização patrimonial no fundo,"R$ 62.286,34"
HOFC11,HOFC11 X POUPANÇA,"20,38%"
HOMS11,Aplicação em 12 meses,"R$ 50.000,00"
HOMS11,Montante final na POUPANÇA,N/A
HOMS11,Montante final no FUNDO,N/A
HOMS11,Rendimento (ISENTO DE IR) no FUNDO,N/A
HOMS11,Valorização patrimonial no fundo,N/A
HOMS11,HOMS11 X POUPANÇA,N/A
HOSI11,Aplicação em 12 meses,"R$ 50.000,00"
HOSI11,Montante final na POUPANÇA,"R$ 53.000,00"
HOSI11,Montante final no FUNDO,"R$ 78.664,50"
HOSI11,Rendimento (ISENTO DE IR) no FUNDO,"R$ 4.283,99"
HOSI11,Valorização patrimonial no fundo,"R$ 74.380,50"
HOSI11,HOSI11 X POUPANÇA,"48,42%"
HPDP11,Aplicação em 12 meses,"R$ 50.000,00"
HPDP11,Montante final na POUPANÇA,"R$ 53.000,00"
HPDP11,Montante final no FUNDO,"R$ 57.836,69"
HPDP11,Rendimento (ISENTO DE IR) no FUNDO,"R$ 3.548,88"
HPDP11,Valorização patrimonial no fundo,"R$ 54.287,81"
HPDP11,HPDP11 X POUPANÇA,"9,13%"
HRDF11,Aplicação em 12 meses,"R$ 50.000,00"
HRDF11,Montante final na POUPANÇA,"R$ 53.000,00"
HRDF11,Montante final no FUNDO,N/A
HRDF11,Rendimento (ISENTO DE IR) no FUNDO,N/A
HRDF11,Valorização patrimonial no fundo,"R$ 39.605,19"
HRDF11,HRDF11 X POUPANÇA,N/A
HREC11,Aplicação em 12 meses,"R$ 50.000,00"
HREC11,Montante final na POUPANÇA,"R$ 53.000,00"
HREC11,Montante final no FUNDO,"R$ 58.046,13"
HREC11,Rendimento (ISENTO DE IR) no FUNDO,"R$ 5.686,41"
HREC11,Valorização patrimonial no fundo,"R$ 52.359,73"
HREC11,HREC11 X POUPANÇA,"9,52%"
HRES11,Aplicação em 12 meses,"R$ 50.000,00"
HRES11,Montante final na POUPANÇA,"R$ 53.000,00"
HRES11,Montante final no FUNDO,"R$ 76.371,00"
HRES11,Rendimento (ISENTO DE IR) no FUNDO,"R$ 4.441,55"
HRES11,Valorização patrimonial no fundo,"R$ 71.929,45"
HRES11,HRES11 X POUPANÇA,"44,10%"
HSAF11,Aplicação em 12 meses,"R$ 50.000,00"
HSAF11,Montante final na POUPANÇA,"R$ 53.000,00"
HSAF11,Montante final no FUNDO,"R$ 55.464,10"
HSAF11,Rendimento (ISENTO DE IR) no FUNDO,"R$ 6.118,20"
HSAF11,Valorização patrimonial no fundo,"R$ 49.345,90"
HSAF11,HSAF11 X POUPANÇA,"4,65%"
HSLG11,Aplicação em 12 meses,"R$ 50.000,00"
HSLG11,Montante final na POUPANÇA,"R$ 53.000,00"
HSLG11,Montante final no FUNDO,"R$ 49.791,09"
HSLG11,Rendimento (ISENTO DE IR) no FUNDO,"R$ 5.135,73"
HSLG11,Valorização patrimonial no fundo,"R$ 44.655,36"
HSLG11,HSLG11 X POUPANÇA,"-6,05%"
HSML11,Aplicação em 12 meses,"R$ 50.000,00"
HSML11,Montante final na POUPANÇA,"R$ 53.000,00"
HSML11,Montante final no FUNDO,"R$ 55.497,32"
HSML11,Rendimento (ISENTO DE IR) no FUNDO,"R$ 4.862,72"
HSML11,Valorização patrimonial no fundo,"R$ 50.634,60"
HSML11,HSML11 X POUPANÇA,"4,71%"
HSRE11,Aplicação em 12 meses,"R$ 50.000,00"
HSRE11,Montante final na POUPANÇA,"R$ 53.000,00"
HSRE11,Montante final no FUNDO,"R$ 51.470,50"
HSRE11,Rendimento (ISENTO DE IR) no FUNDO,"R$ 3.975,00"
HSRE11,Valorização patrimonial no fundo,"R$ 47.495,50"
HSRE11,HSRE11 X POUPANÇA,"-2,89%"
HTMX11,Aplicação em 12 meses,"R$ 50.000,00"
HTMX11,Montante final na POUPANÇA,"R$ 53.000,00"
HTMX11,Montante final no FUNDO,"R$ 75.066,09"
HTMX11,Rendimento (ISENTO DE IR) no FUNDO,"R$ 7.814,60"
HTMX11,Valorização patrimonial no fundo,"R$ 67.251,48"
HTMX11,HTMX11 X POUPANÇA,"41,63%"
HTMX11B,Aplicação em 12 meses,"R$ 50.000,00"
HTMX11B,Montante final na POUPANÇA,N/A
HTMX11B,Montante final no FUNDO,N/A
HTMX11B,Rendimento (ISENTO DE IR) no FUNDO,N/A
HTMX11B,Valorização patrimonial no fundo,N/A
HTMX11B,HTMX11B X POUPANÇA,N/A
HUCG11,Aplicação em 12 meses,"R$ 50.000,00"
HUCG11,Montante final na POUPANÇA,"R$ 53.000,00"
HUCG11,Montante final no FUNDO,"R$ 53.042,06"
HUCG11,Rendimento (ISENTO DE IR) no FUNDO,"R$ 595,68"
HUCG11,Valorização patrimonial no fundo,"R$ 52.446,38"
HUCG11,HUCG11 X POUPANÇA,"0,08%"
HUSC11,Aplicação em 12 meses,"R$ 50.000,00"
HUSC11,Montante final na POUPANÇA,"R$ 53.000,00"
HUSC11,Montante final no FUNDO,"R$ 58.506,42"
HUSC11,Rendimento (ISENTO DE IR) no FUNDO,"R$ 4.708,00"
HUSC11,Valorização patrimonial no fundo,"R$ 53.798,42"
HUSC11,HUSC11 X POUPANÇA,"10,39%"
HUSI11,Aplicação em 12 meses,"R$ 50.000,00"
HUSI11,Montante final na POUPANÇA,"R$ 53.000,00"
HUSI11,Montante final no FUNDO,"R$ 58.251,79"
HUSI11,Rendimento (ISENTO DE IR) no FUNDO,"R$ 4.014,87"
HUSI11,Valorização patrimonial no fundo,"R$ 54.236,92"
HUSI11,HUSI11 X POUPANÇA,"9,91%"
IAAG11,Aplicação em 12 meses,"R$ 50.000,00"
IAAG11,Montante final na POUPANÇA,"R$ 53.000,00"
IAAG11,Montante final no FUNDO,"R$ 61.397,26"
IAAG11,Rendimento (ISENTO DE IR) no FUNDO,"R$ 5.507,68"
IAAG11,Valorização patrimonial no fundo,"R$ 55.889,58"
IAAG11,IAAG11 X POUPANÇA,"15,84%"
IAGR11,Aplicação em 12 meses,"R$ 50.000,00"
IAGR11,Montante final na POUPANÇA,"R$ 53.000,00"
IAGR11,Montante final no FUNDO,"R$ 5.200,04"
IAGR11,Rendimento (ISENTO DE IR) no FUNDO,"R$ 3.584,21"
IAGR11,Valorização patrimonial no fundo,"R$ 1.615,83"
IAGR11,IAGR11 X POUPANÇA,"-90,19%"
IBBP11,Aplicação em 12 meses,"R$ 50.000,00"
IBBP11,Montante final na POUPANÇA,N/A
IBBP11,Montante final no FUNDO,N/A
IBBP11,Rendimento (ISENTO DE IR) no FUNDO,N/A
IBBP11,Valorização patrimonial no fundo,N/A
IBBP11,IBBP11 X POUPANÇA,N/A
IBCR11,Aplicação em 12 meses,"R$ 50.000,00"
IBCR11,Montante final na POUPANÇA,"R$ 53.000,00"
IBCR11,Montante final no FUNDO,"R$ 55.123,82"
IBCR11,Rendimento (ISENTO DE IR) no FUNDO,"R$ 8.091,00"
IBCR11,Valorização patrimonial no fundo,"R$ 47.032,82"
IBCR11,IBCR11 X POUPANÇA,"4,01%"
IBFF11,Aplicação em 12 meses,"R$ 50.000,00"
IBFF11,Montante final na POUPANÇA,"R$ 53.000,00"
IBFF11,Montante final no FUNDO,"R$ 50.213,25"
IBFF11,Rendimento (ISENTO DE IR) no FUNDO,"R$ 223,25"
IBFF11,Valorização patrimonial no fundo,"R$ 49.990,00"
IBFF11,IBFF11 X POUPANÇA,"-5,26%"
ICNE11,Aplicação em 12 meses,"R$ 50.000,00"
ICNE11,Montante final na POUPANÇA,"R$ 53.000,00"
ICNE11,Montante final no FUNDO,"R$ 58.564,28"
ICNE11,Rendimento (ISENTO DE IR) no FUNDO,"R$ 8.564,28"
ICNE11,Valorização patrimonial no fundo,"R$ 50.000,00"
ICNE11,ICNE11 X POUPANÇA,"10,50%"
ICRI11,Aplicação em 12 meses,"R$ 50.000,00"
ICRI11,Montante final na POUPANÇA,"R$ 53.000,00"
ICRI11,Montante final no FUNDO,"R$ 53.693,58"
ICRI11,Rendimento (ISENTO DE IR) no FUNDO,"R$ 2.703,64"
ICRI11,Valorização patrimonial no fundo,"R$ 50.989,94"
ICRI11,ICRI11 X POUPANÇA,"1,31%"
IDFI11,Aplicação em 12 meses,"R$ 50.000,00"
IDFI11,Montante final na POUPANÇA,"R$ 53.000,00"
IDFI11,Montante final no FUNDO,"R$ 29.785,78"
IDFI11,Rendimento (ISENTO DE IR) no FUNDO,"R$ 11.304,73"
IDFI11,Valorização patrimonial no fundo,"R$ 18.481,05"
IDFI11,IDFI11 X POUPANÇA,"-43,80%"
IDGO11,Aplicação em 12 meses,"R$ 50.000,00"
IDGO11,Montante final na POUPANÇA,"R$ 53.000,00"
IDGO11,Montante final no FUNDO,N/A
IDGO11,Rendimento (ISENTO DE IR) no FUNDO,N/A
IDGO11,Valorização patrimonial no fundo,"R$ 50.000,00"
IDGO11,IDGO11 X POUPANÇA,N/A
IDGR11,Aplicação em 12 meses,"R$ 50.000,00"
IDGR11,Montante final na POUPANÇA,"R$ 53.000,00"
IDGR11,Montante final no FUNDO,"R$ 25.106,42"
IDGR11,Rendimento (ISENTO DE IR) no FUNDO,"R$ 7.298,20"
IDGR11,Valorização patrimonial no fundo,"R$ 17.808,22"
IDGR11,IDGR11 X POUPANÇA,"-52,63%"
IDUA11,Aplicação em 12 meses,"R$ 50.000,00"
IDUA11,Montante final na POUPANÇA,"R$ 53.000,00"
IDUA11,Montante final no FUNDO,"R$ 45.702,65"
IDUA11,Rendimento (ISENTO DE IR) no FUNDO,"R$ 1.389,58"
IDUA11,Valorização patrimonial no fundo,"R$ 44.313,07"
IDUA11,IDUA11 X POUPANÇA,"-13,77%"
IFID11,Aplicação em 12 meses,"R$ 50.000,00"
IFID11,Montante final na POUPANÇA,N/A
IFID11,Montante final no FUNDO,N/A
IFID11,Rendimento (ISENTO DE IR) no FUNDO,N/A
IFID11,Valorização patrimonial no fundo,N/A
IFID11,IFID11 X POUPANÇA,N/A
IFIE11,Aplicação em 12 meses,"R$ 50.000,00"
IFIE11,Montante final na POUPANÇA,N/A
IFIE11,Montante final no FUNDO,N/A
IFIE11,Rendimento (ISENTO DE IR) no FUNDO,N/A
IFIE11,Valorização patrimonial no fundo,N/A
IFIE11,IFIE11 X POUPANÇA,N/A
IFRA11,Aplicação em 12 meses,"R$ 50.000,00"
IFRA11,Montante final na POUPANÇA,"R$ 53.000,00"
IFRA11,Montante final no FUNDO,"R$ 60.947,92"
IFRA11,Rendimento (ISENTO DE IR) no FUNDO,"R$ 5.943,80"
IFRA11,Valorização patrimonial no fundo,"R$ 55.004,12"
IFRA11,IFRA11 X POUPANÇA,"15,00%"
IFRI11,Aplicação em 12 meses,"R$ 50.000,00"
IFRI11,Montante final na POUPANÇA,"R$ 53.000,00"
IFRI11,Montante final no FUNDO,N/A
IFRI11,Rendimento (ISENTO DE IR) no FUNDO,N/A
IFRI11,Valorização patrimonial no fundo,"R$ 53.752,93"
IFRI11,IFRI11 X POUPANÇA,N/A
IMOV11,Aplicação em 12 meses,"R$ 50.000,00"
IMOV11,Montante final na POUPANÇA,N/A
IMOV11,Montante final no FUNDO,N/A
IMOV11,Rendimento (ISENTO DE IR) no FUNDO,N/A
IMOV11,Valorização patrimonial no fundo,N/A
IMOV11,IMOV11 X POUPANÇA,N/A
INDE11,Aplicação em 12 meses,"R$ 50.000,00"
INDE11,Montante final na POUPANÇA,"R$ 53.000,00"
INDE11,Montante final no FUNDO,N/A
INDE11,Rendimento (ISENTO DE IR) no FUNDO,N/A
INDE11,Valorização patrimonial no fundo,"R$ 50.000,00"
INDE11,INDE11 X POUPANÇA,N/A
INFA11,Aplicação em 12 meses,"R$ 50.000,00"
INFA11,Montante final na POUPANÇA,N/A
INFA11,Montante final no FUNDO,N/A
INFA11,Rendimento (ISENTO DE IR) no FUNDO,N/A
INFA11,Valorização patrimonial no fundo,N/A
INFA11,INFA11 X POUPANÇA,N/A
INFB11,Aplicação em 12 meses,"R$ 50.000,00"
INFB11,Montante final na POUPANÇA,N/A
INFB11,Montante final no FUNDO,N/A
INFB11,Rendimento (ISENTO DE IR) no FUNDO,N/A
INFB11,Valorização patrimonial no fundo,N/A
INFB11,INFB11 X POUPANÇA,N/A
IRDM11,Aplicação em 12 meses,"R$ 50.000,00"
IRDM11,Montante final na POUPANÇA,"R$ 53.000,00"
IRDM11,Montante final no FUNDO,"R$ 51.424,12"
IRDM11,Rendimento (ISENTO DE IR) no FUNDO,"R$ 6.321,46"
IRDM11,Valorização patrimonial no fundo,"R$ 45.102,67"
IRDM11,IRDM11 X POUPANÇA,"-2,97%"
IRIM11,Aplicação em 12 meses,"R$ 50.000,00"
